text,label
"['pathetic', '#science', 'become', 'political', '.', 'focus', 'science', '#SARSCoV2', ',', '#vaccine', ',', '#COVID19', ',', 'need', 'mandates', 'place', 'end', '#pandemic', ',', 'understand', 'need', '#politics', '.', 'https://t.co/JC0pV58LPN']",0
"['Via', '@RawStory', ':', ""'"", 'screwed', ""'"", ':', 'Conservative', 'accuses', 'Mitch', 'McConnell', 'going', ""'"", 'hiding', ""'"", 'Kevin', 'McCarthy', 'destroys', 'GOP', 'https://t.co/KyVdy6tgMx', '|', '#politics', '#trump', '#corruption']",0
"['EXPOSED', ':', 'Drug', 'Industry', '’', '‘', 'Hidden', 'Web', '#Policy', 'Influence', '’', 'British', '#Parliament', ':', 'https://t.co/tf41xcTPQl', 'UK', '#politics', '#education', 'https://t.co/asyG5xTgzJ']",0
"['Biden', ""'"", 'checking', ""'"", 'power', 'intervene', 'Florida', 'Texas', 'mask', 'mandate', 'bans', 'https://t.co/H33zYxuJx9', '-', '@politic_talks', '#Politics', '#Political']",0
"['plan', 'dump', 'PDP', 'APC', '–', 'Gov', 'Ortom', '-', 'https://t.co/SBZiUua29r', '#Politics', '#APC', '#ortom', '#PDP', '#BBnaija', '#Messi', '#Wizkid', '#Davido']",0
"['#isolation', ',', '’', 'bring', 'thr', '#Safety', '#Plan', '#screeching', '#stop', ',', 'causing', '#multiple', '#casualties', '.', '#FourtyThousandFloridians', '#Dead', '@RonDeSantisFL', '’', '#care', ',', '#plays', '#politics', '.', '#fire', '#RonDeSantis', '🔥', '🔥', '🔥', '#nijtheninja', '🥷', '🩸', '🩸', '#n4g', '#']",0
"['MacKenzie', 'Scott', ',', 'Melinda', 'French', 'Gates', 'donate', 'gender', 'equality', 'projects', '#News', '#Politics', '#DanJewett', '#BillGates', '#LynnSchusterman', '#FrenchGate', '#Microsoft', '#MelindaFrenchGates', '#JeffBezos', '#Scott', '#Gates', 'https://t.co/flhLHvefuW']",0
"['ammonium', 'nitrate', 'regime', 'declared', 'war', 'people', '#Lebanon', 'intention', 'alleviate', 'suffering', 'cause', 'damage', '&', 'hang', 'onto', 'power', 'long', 'possible', '.', '#tyranny', '#corruption', '#beirutblast', '#government', '#politics', '#NEWSUPDATE', '#politicians', '#poverty', '#violence']",0
"['would', 'like', 'congratulate', 'country', 'NATO', '.', 'Way', 'go', 'leaving', 'Afghanistan', 'job', 'completed', '.', '#nato', '#Afghanistan', '#vg', '#db', '#tv2', '#nrk', '#FoxNews', '#cnn', '#politics']",0
"['Burundi', 'suspends', ""Africa's"", 'rare', 'earths', 'mining', 'https://t.co/VpMpp2QmiE', '#Politics', 'https://t.co/eQQT8822Zi', '#Burundi', '#suspends', ""#Africa's"", '#only', '#rare', '#earths', '#mining', '#', '502']",0
"['centrist', 'democrats', 'famous', 'https://t.co/7XtWkF029q', '#leftwing', '#rightwing', '#trump', '#politics', '#conservative', '#republican', '#maga', '#liberal', '#leftist', '#feminism', '#antifa', '#political', '#donaldtrump', '#democrats', 'https://t.co/z7JtIRbeTC']",0
"['Side', 'side', 'comparison', 'news', '.', 'Comment', 'overt', 'bias', 'under-reporting', '.', 'Share', 'support', 'informed', 'democracy', '.', '#news', '#politics', '#media', '#msnbc', '#cnn', '#fox', '-', ':', 'https://t.co/OCTLN0v95U', 'https://t.co/TGYML3xiUH']",0
"['White', 'House', 'prepared', 'wear', 'masks', 'ahead', 'CDC', 'guidance', 'change', ':', 'Psaki', 'https://t.co/7Vdx60Go4f', '-', '@politic_talks', '#Politics', '#Political']",0
"['#PioneerEdit', ':', 'Delhi', 'High', 'Court', 'told', 'political', 'leaders', 'must', 'honour', 'promises', 'make', '.', '#DelhiHighCourt', '#ArvindKejriwal', '#Politics', 'https://t.co/gQmD4SP4dX']",0
"['Nigerian', 'cleric', 'held', 'since', '2015', 'regains', 'freedom', 'https://t.co/pooY5Ylc1S', '#Politics']",0
"['International', 'Community', 'Must', 'Use', 'Leverage', 'Tunisia', 'ForeignPolicy', '#security', '#ForeignPolicy', '#politics', 'https://t.co/CJW0fNNL4N']",0
"['Afghanistan', 'puts', 'China', 'firmly', 'leadership', 'hook', 'via', '@Reuters', 'https://t.co/MsSB7kJJF9', '#Afghanistan', '#China', '#US', '#NATO', '#UN', '#war', '#ForeignPolicy', '#geopolitics', '#politics', '#terrorism', '#women', '#femicide', '#EndlessWar', '#humanity', '#RegionalSecurity', '#refugees', '#PostConflictResolution']",0
"['America', 'Needs', 'Start', 'Telling', 'Truth', 'Israel', '’', 'Nukes', '#America', '#Israel', '#UnitedStates', '#US', '#Politician', '#Politics', 'https://t.co/Ao2YNLcyEw']",0
"['""', 'Coming', 'somebody', 'cares', 'ending', 'human', 'suffering', ',', 'period', '.', '""', '-', 'Rep', '.', 'Cori', 'Bush', 'politics', '.', '#politics', '#congress', '#evictionmoratorium', 'https://t.co/9wAeq5mrA3']",0
"['Via', '@RawStory', ':', ""'"", 'Groveling', 'white', 'supremacists', ""'"", ':', 'GOP', 'senate', 'candidate', 'slammed', ""'"", 'going', 'fully', 'anti-Semitic', ""'"", 'https://t.co/nWXfCpNjjt', '|', '#politics', '#trump', '#corruption']",0
"['Pleasant', 'surprise', '…', 'ACLU', 'backs', 'Trump', 'supporter', '’', 'legal', 'battle', 'anti-Biden', 'signs', '…', '-', '#news', '#politics', '-', 'https://t.co/k9AN2VJiMv']",0
"['Austria', 'deploy', 'soldiers', 'eastern', 'border', 'halt', 'migration', 'flux', 'https://t.co/daFovWj3ca', '#Politics', 'https://t.co/eQQT8822Zi', '#Austria', '#to', '#deploy', '#more', '#soldiers', '#to', '#eastern', '#border', '#to', '#halt', '#migration', '#flux', '#', '140']",0
"['Hey', '!', ""Here's"", 'post', 'missed', '.', 'Go', 'read', '...', '""', 'Medicare', 'Best', 'Solution', '.', '""', 'https://t.co/jMolDDL7cD', '#MedicareForAll', '#Healthcare', '#Politics']",0
"['Via', '@RawStory', ':', 'Ron', 'DeSantis', 'busy', 'creating', 'next', ""'"", 'big', 'lie', ""'"", ':', 'MSNBC', 'contributor', 'https://t.co/PWhB0V1Rhj', '|', '#politics', '#trump', '#corruption']",0
"['Elections', 'test', 'Zambia', '’', 'standing', 'stable', 'democracy', '-', '8News', 'https://t.co/qzoMHTTIOk', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
"['""', 'government', 'maximum', '15', 'months', 'office', ',', 'Deuba', 'expected', 'get', 'swift', 'start', '""', '-', 'writes', '@pratikghimire_', '@SherBDeuba', '@shyamne', '#Politics', '#Interview', 'https://t.co/gVWmxwQ7GL']",0
"['Via', '@RawStory', ':', 'Trump', ""'"", 'terrified', ""'"", 'losing', 'supporters', 'new', 'wave', 'Republicans', 'maneuver', 'replace', ':', 'columnist', 'https://t.co/dTlyFucoJg', '|', '#politics', '#trump', '#corruption']",0
"['DeSantis', 'Threatens', 'Withhold', 'Pay', 'School', 'Officials', 'Foll', '...', '(', 'Truthout', ')', 'Florida', 'Republican', 'Gov', '.', 'Ron', ""DeSantis's"", 'office', 'Monday', 'suggested', 'may', 'take', 'punitive', '...', 'Add', 'highlights', ':', 'https://t.co/HaPpW7RpQn', '#LeftWing', '#Politics', '...']",0
"['Pfizer', 'may', 'one', 'corrupt', 'scams', 'American', 'history', '…', '-', '#news', '#politics', '-', 'https://t.co/u7BvcBMgRv']",0
"['Via', '@RawStory', ':', 'Strangers', 'train', ':', 'dark', 'bargain', 'destroyed', 'Republican', 'Party', 'https://t.co/EMeBl7APSS', '|', '#politics', '#trump', '#corruption']",0
"['Via', '@MotherJones', ':', 'Internal', 'Government', 'Watchdog', 'Slams', 'Afghanistan', 'War', 'Effort', 'Inept', 'Reckless', 'https://t.co/Nq55jOeQzn', '|', '#politics', '#trump', '#election2020']",0
"['Via', '@RawStory', ':', 'MSNBC', '’', 'Morning', 'Joe', 'busts', 'anti-vaxxers', 'making', '‘', 'smart', 'people', 'dumb', 'dumb', 'people', 'insane', '’', 'https://t.co/LJvFh4uyuR', '|', '#politics', '#trump', '#corruption']",0
"['UK', 'reversed', 'decision', 'mandate', '#quarantine', 'period', 'vaccinated', 'visitors', 'EU', 'US', 'nation', 'looks', 'get', '#transport', '#aviation', 'sectors', 'running', 'following', 'rough', 'year', 'pandemic', '.', '#politics', '#Covid19', 'https://t.co/HcUph1T03S']",0
"['Rodrigo', 'Viga', 'Gaier', '/', 'Reuters', '-', 'Oil', 'royalties', 'may', 'used', 'fund', 'cooking', 'gas', 'subsidy', 'Brazil', '-', 'Minister', 'https://t.co/GovJsFarhy', '#energy', '#oil', '#gas', '#latam', '#caribbean', '#politics', '#petrobras', '#brazil', 'https://t.co/22SlmnJHKP']",0
"['President', 'Trump', 'Un-Peached', '-', 'MuddyUm', '-', 'Medium', '-', 'via', '@pensignal', 'https://t.co/1pRNkQ0uzC', '#Satire', '#Humor', '#Politics', '#TheWholeToadNewsService']",0
"['Andrew', 'Cuomo', '’', 'Problem', 'https://t.co/xuzCiejNHi', '#politics', '#opinion', 'https://t.co/TMJd6aFhop']",0
"['[', '3', ']', '.', '(', '*', '￣', '､', '∀', 'ﾟ', ')', '.', 'Allegations', 'U', '.', 'military', 'transporting', 'ISIS', 'terrorists', 'shock', 'U', '.', 'military', 'leadership', '.', 'Unless', '.', '.', 'investigations', '.', 'U', '.', 'Secretary', 'Defense', '—', 'Lloyd', 'Austin', '.', 'U', '.', 'military', 'colluding', 'ISIS', '.\n.', '#Politics', ',', '#News', ',', '#World']",0
"['Colorado', 'Springs', 'City', 'Councilman', 'picked', 'run', 'Mesa', 'County', 'Elections', '-', 'KRDO', 'https://t.co/K96dxLsGSS', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
"['●', 'NEWS', '●', '#CommonDreams', '#Politics', '☞', '#OcasioCortez', 'Warns', 'Republicans', 'Laying', 'Groundwork', ""'"", 'Overturn', 'Results', ""'"", 'Elections', 'https://t.co/ggj37JKKVo']",0
"[""England's"", ""'"", 'pingdemic', ""'"", 'convenient', 'distraction', 'real', 'pro', '...', '(', 'Guardian', ')', ""e're"", 'full', 'looking-glass', 'stage', 'pandemic', ',', 'things', 'seem', 'entirely', 'back', '...', 'Add', 'highlights', ':', 'https://t.co/Jjq7H6QjUe', '#UK', '#politics']",0
"['China', '’', 'capitalist', 'class', 'able', 'wrest', 'political', 'power', 'Communist', 'Party', '?', 'Branko', 'Milanović', '@BrankoMilan', 'long', 'NEP', ',', 'China', ',', 'Xi', 'https://t.co/tzAt7pGFZV', '#China', '#capitalism', '#politics', '#Economics', '#USA', 'https://t.co/EhanRwFPRy']",0
"['Paraphrase', ':', '“', 'continue', 'strip', 'away', 'journalistic', 'integrity', 'report', 'diversity', 'fact', ',', 'order', 'produce', 'propaganda', 'behalf', 'establishment', '/', 'ruling', 'class', 'elites', 'according', 'agenda', '”', '#AWOL', '#Corruption', '#Politics', 'https://t.co/UwvXLziYLg']",0
"['part', 'Market', 'Socialist', ',', 'Libertarian', 'Market', 'Socialist', ',', 'Social', 'Distributionist', ',', 'Social', 'Democrat', '.', 'information', '.', '#Politics']",0
"['one', 'less', 'inflammatory', 'things', 'president', 'united', 'states', 'said', 'January', '6th', '.', 'repercussions', '?', '#politics', '#democracy', '#GOP', '#dnc', '#BREAKING', '#stopthesteal', '#ElectionIntegrity', '#fraud', '#foxnews', '#OANN', '#fakenews', '#CNN', '#TownHall', 'https://t.co/5yY92d6gxN']",0
"['Well', 'would', 'look', '.', 'actually', 'shocked', 'smoothly', 'went', '.', 'Eagerly', 'waiting', 'learn', 'details', 'money', 'going', 'beyond', 'broad', 'categories', '""', 'rail', '""', ',', '""', 'climate', 'change', '""', 'etc', 'tho', '.', '#politics', '#infrastructure', 'https://t.co/9nETIbZy0l']",0
"['Cabinet', 'approved', '€', '165', 'billion', 'new', 'National', 'Development', 'Plan', ',', 'due', 'published', 'September', '#Ireland', '#News', '#Politics', 'https://t.co/ITVhA1P0W0']",0
"['NLRB', 'Says', 'Amazon', 'Cheated', 'Bessemer', 'Union', 'Election', '.', 'H', '...', '(', 'Truthout', ')', 'Recently', ',', 'National', 'Labor', 'Relations', 'Board', '(', 'NLRB', ')', 'dropped', 'bombshell', 'one', 'mos', '...', 'Add', 'highlights', ':', 'https://t.co/i00O8qT4HV', '#LeftWing', '#Politics', '...']",0
"['#AIADMK', 'leader', 'Edappadi', 'K', 'Palaniswami', 'said', 'state', ""government's"", '‘', 'special', 'interest', '’', '2017', '#KodanadMurderCase', 'tarnish', ""Opposition's"", 'image', '|', '#TamilNadu', '#Politics', '|', '@PramodMadhav6', 'https://t.co/4B2rrBItY2']",0
"['@JoeBiden', 'see', '#governor', '@GovRonDeSantis', 'wrong', 'actions', '#COVID19', '#politics', 'next', '#reelection', 'follow', '#trump', 'fear', '#ideas', 'transfer', '#negligent', '#people', '#unvaccinated', 'suffer', 'consequences', '@JacksonHealth', '@BaptistHealthSF', 'hospitals', '#citizen', 'https://t.co/1gO6DJqKs9']",0
"['Via', '@RawStory', ':', 'Republican', 'lawmakers', ':', 'Give', 'jobless', 'pay', 'workers', 'reject', 'COVID', '-', '19', 'vaccine', 'requirements', 'https://t.co/w8DYiRBkDS', '|', '#politics', '#trump', '#corruption']",0
"['Via', '@RawStory', ':', ""'"", 'going', 'sing', 'like', 'canaries', ""'"", ':', 'Flood', 'DOJ', 'employees', 'expected', 'expose', 'Trump', 'Rosen', 'revelations', 'https://t.co/aYqdwKaTg4', '|', '#politics', '#trump', '#corruption']",0
"['Dr', 'McCullough', '#Covid', 'mass', 'vaccination', ',', 'says', 'extraordinarily', 'concerning', '#vaccinepassport', '#politics', '#cdnpoli', '#onpoli', '#toronto', 'https://t.co/LObvRAC5UK']",0
"['Via', '@TPM', ':', 'Jan', '6th', 'Insurrection', 'Centerpiece', 'Failed', 'Coup', 'Donald', 'Trump', 'https://t.co/jUGEwoOOGR', '|', '#trump', '#politics', '#election2020']",0
"['long', 'avoided', '#state', '#localgov', '#politics', 'exploring', '#management', '#policy', 'instead', '.', 'difficult', 'write', '#COVID', '#pandemic', 'without', 'seeing', 'red', '&', 'blue', '!', 'tragic', '.', '@GreeneBarrett', '@donmoyn', '@DonKettl', '@ASPANational', '@tshoop', '@richeis315', '@ChipB414', '@mayorfunk', 'https://t.co/s7vKIQ2aAV']",0
"['time', 'Mamata', 'Banerjee', 'cautious', ':', 'Jayanta', 'Ghoshal', ',', 'senior', 'journalist', ';', '’', 'think', 'political', 'leader', 'sincerity', 'like', 'PM', 'Modi', ':', 'BJP', 'spokesperson', '@amitmalviya', '#Newstrack', '@rahulkanwal', '#MamataBanerjee', '#Mission2024', '#Politics', '#PMModi', 'https://t.co/aupHhM7zgK']",0
"['Mesa', 'County', 'Colorado', 'Clerk', 'Tina', 'Peters', 'Tells', 'Shocking', 'Story', 'Office', 'Raided', 'En', 'Route', 'Symposium', '#News', '#Politics', 'https://t.co/nQTBnSQTZj']",0
"['Michael', 'Cohen', 'Believes', 'Jared', 'Kushner', 'Could', 'Secretly', 'Cooperating', 'Prosecutors', 'Save', 'Skin', 'https://t.co/H3nBukR3Vi', '#Politics', 'https://t.co/5bNhtkupHn']",0
"['New', 'finance', ',', 'defence', 'ministers', 'named', 'Ramaphosa', 'makes', 'sweeping', 'changes', 'cabinet', '#CabinetReshuffle', '#President', '#Ramaphosa', '#NewMinisters', '#Government', '#Politics', '#SouthAfrica', '#TheFreeStater', '#TFS', '@PresidencyZA', '👉🏽', 'https://t.co/Qvp2DKPNII']",0
"['Think', 'tank', 'Autonomy', 'suggesting', 'French-style', 'changes', '1996', 'Employment', 'Rights', 'Act', 'tackle', ""'"", 'epidemic', 'hidden', 'overtime', ""'"", 'hits', 'women', 'hardest', 'https://t.co/eL7pM08VtE', '#Politics', 'https://t.co/fsChgtINgv']",0
"['Pelosi', ',', 'Schumer', 'huddle', 'Biden', 'voting', 'legislation', 'https://t.co/Y1mVxKI29k', '#Politics']",0
"['Turkey', 'saves', 'power', 'plant', '‘', 'unprecedented', '’', 'wildfires', 'https://t.co/T4RP0fltot', '#Politics', '#Environment', '#Turkey']",0
"['Side', 'side', 'comparison', 'news', '.', 'Comment', 'overt', 'bias', 'under-reporting', '.', 'Share', 'support', 'informed', 'democracy', '.', '#news', '#politics', '#media', '#msnbc', '#cnn', '#fox', '-', ':', 'https://t.co/OCTLN0v95U', 'https://t.co/AafWmAO1AH']",0
"['@GautamGambhir', 'Future', 'PM', 'one', 'india', 'truly', 'needs', '#Politics', '#AmitShah', '#BJP', '@BJP4India']",0
"['Development', 'Czech', 'parties', 'elections', '1990-2021', '.', 'one', 'favourite', '?', '🇨🇿', '➖', '➖', '➖', '#politicsandfacts', '#politics', '#facts', '#development', '#partydevelopment', '#parties', '#ods', '#kscm', '#kducsl', '#cssd', '#', 'z', '#top09', '#pirati', '#ano', 'https://t.co/ujg5zRD2FH']",0
"['Frisky', 'senior', 'female', 'FBI', 'official', 'top', 'Wray', 'assistant', '“', 'violated', 'agency', 'policies', '”', 'romantic', 'relationship', 'subordinate', '…', '-', '#news', '#politics', '-', 'https://t.co/ie1YKgi6L3']",0
"['50', 'countries', 'meet', 'London', 'discuss', 'COP', '26', 'tackling', 'climate', 'change', '@AlokSharma_RDG', '@COP26', '#AlokSharma', '#COP26', '#Politics', '#policy', '#government', '#climatechange', '#lowcarbon', '#netzero', '#sustainability', 'https://t.co/hSMQTJTvEy']",0
"['Capitol', 'riot', ':', 'Policeman', 'tells', '6', 'January', 'hearing', 'feared', 'would', 'die', 'via', '@BBCNews', 'https://t.co/pxrlheXbVM', '#US', '#politics', '#PoliticalParties', '#voters', '#Constitution', '#Congress', '#crisis', '#terrorism', '#extremism', '#treason', '#sedition', '#FBI', '#DOJ', '#courts', 'https://t.co/Er09QBkno5']",0
"[""ADROIT's"", 'SNAP', 'Powerful', 'people', 'make', 'places', 'powerful', '.', '@RLR_BTM', 'Good', 'Morning', '!', '#politics', '#karnataka', '#karnatakapolitics', '#bjp', '#congress', '#ndtv', '#timesnow', '#indianpolitics', '#marketingdigital', '#marketing', '#marketingtips', 'https://t.co/JhvSPr3sZs']",0
"['actions', ',', '#CCPChina', 'aims', 'fulfill', 'ultimate', 'goal', 'taking', '#Tibet', 'terms', '#politics', '#culture', '#religion', '&', '#language', '.', '#freetibet', '#knowtibet', '#remembertibet', '#IndianIndependenceDay', '#boycottBeijing2022', '@NoBeijing2022', '@freetibetorg', '@SFTHQ', '@SaveTibetOrg', 'https://t.co/LUPMfc3boK']",0
"['AOC', 'Stresses', 'Moral', 'Obligation', 'Afghan', 'Refugees', 'Fox', 'Revives', 'Rac', '...', '(', 'Truthout', ')', 'Rep', '.', 'Alexandria', 'Ocasio-Cortez', '(', 'D-New', 'York', ')', 'called', 'United', 'States', 'fulfill', '&', 'q', '...', 'Add', 'highlights', ':', 'https://t.co/uarnHXSiG0', '#LeftWing', '#Politics', '...']",0
"['Basavaraj', 'Bommai', 'selected', ""Karnataka's"", 'new', 'Chief', 'Minister', ""BJP's"", 'legislature', 'meeting', '.', '#BasavarajBommai', '#KarnatakaCMKaun', '#KarnatakaCM', '#BJP', '#Politics', 'https://t.co/J9hAFU8a9G']",0
"['line', 'sand', '.', 'median', 'pay', 'fed', 'income', 'tax', ',', 'pay', 'income', 'tax', '-', '$', '60,000', 'deduction', '#PoliticsNation', '#Politics', '#Republican', '#Democrat', '#taxationistheft', 'https://t.co/b2UVpVPOnY']",0
"['Tunisian', 'President', 'Kais', 'Saied', 'suspends', 'parliament', ',', 'dismisses', 'PM', 'https://t.co/tTTQ5wpjhT', '#Politics', 'https://t.co/eQQT8822Zi', '#Tunisian', '#President', '#Kais', '#Saied', '#suspends', '#parliament', '#dismisses', '#PM', '#', '764']",0
"['President', 'Akufo-Addo', 'last', 'Saturday', 'rounded', 'two-day', 'tour', 'Northern', 'Region', 'commissioning', 'GH', '¢', '7.3', 'million', 'rice', 'processing', 'plant', 'inauguration', 'GH', '¢', '6.04', 'million', 'Technology', 'Solution', 'Centre', '(', 'TSC', ')', ',', 'Savelugu', 'Northern', 'Region', '#politics', 'https://t.co/iaBXXE9kYX']",0
"['Via', '@RawStory', ':', ""'"", 'President', 'Pelosi', ""'"", 'trends', 'Mike', 'Lindell', 'gets', 'hilariously', 'ridiculed', 'claiming', 'Trump', 'take', 'Biden', 'resigns', 'https://t.co/iJC6a4wyZM', '|', '#politics', '#trump', '#corruption']",0
"['Via', '@RawStory', ':', 'New', 'evidence', 'shows', ""'"", 'essential', ""'"", 'criminally', 'investigate', 'Trump', ':', 'former', 'House', 'impeachment', 'manager', 'https://t.co/HtECgn2IgJ', '|', '#politics', '#trump', '#corruption']",0
"['Judge', 'Capitol', 'rioter', ':', 'Insurrection', '""', 'patriotism', '""', '.', 'https://t.co/yaKEpg2yog', '.', '#voteourvoice', ',', '#wearedemocracy', ',', '#protest', ',', '#uspolitics', ',', '#democrat', ',', '#republican', ',', '#Politics', ',', '#MakePoliticiansAccountable', ',', '#PoliticalTransperancy', ',', '#PoliticalPerformance', ',', '#RateMyPolitician', ',']",0
"['Flint', 'Closed', 'Gap', 'Black', 'White', 'Suffering', 'COVID', 'https://t.co/OLpKmzcBGY', '#Politics', 'https://t.co/dJhsPluNHd']",0
"['Potential', 'bombshell', ':', 'DOJ', 'admits', '’', 'withholding', 'potentially', 'exculpatory', 'evidence', 'January', '6', 'criminal', 'cases', '…', '-', '#news', '#politics', '-', 'https://t.co/KOnaKQjXf5']",0
"['Andrew', 'Cuomo', '’', 'Problem', 'https://t.co/xuzCiejNHi', '#politics', '#opinion', 'https://t.co/TMJd6aFhop']",0
"['#Punjab', ',', 'Congress', 'resolve', 'crisis', '#Rajasthan', '#Politics', '#Video', 'https://t.co/y6Dd1wJmMR']",0
"['Dua', 'Lipa', 'reiterated', 'support', 'LGBTQ', 'community', 'week', 'response', 'comments', 'made', 'rapper', 'DaBaby', '(', '?', 'close', '?', 'speak', 'song', '?', ')', '#ReadTheScript', '#GAGAG', '#Fame', '#Politics', 'https://t.co/vxoxf7Lg6o', 'via', '@HuffPostEnt']",0
"['“', 'deadly', 'serious', 'consequences', '.', 'Imagine', 'consequences', 'whatsoever', '.', 'kind', 'message', 'send', '?', '”', 'https://t.co/rSr1ud3PCT', '#trump', '#January6th', '#Politics']",0
"['""', 'Strong', 'sustained', '""', 'emissions', 'reductions', 'could', 'limit', '#ClimateCrisis', 'would', 'immediate', 'effects', 'air', 'quality', 'see', 'global', 'temperatures', 'start', 'stabilise', 'decades', ',', '@IPCC_CH', 'reports', '.', '#politics', '#fossilfuels', '#emissions', 'https://t.co/BCE8fRgk6C']",0
"['#BREAKING', '#EU', 'halts', '#legal', 'action', '#UK', '#NorthernIreland', 'Protocol', 'breaches', 'https://t.co/nVtusYVchF', '#Brexit', '#BrexitReality', '#BrexitDisaster', '#BrexitShambles', '#government', '#politics', '#treaty', '#BreakingNews']",0
"['Watchdogs', 'say', 'freezing', '#CNRP', 'members', 'cases', '#CPP', 'strategy', 'silence', 'opposition', '...', '#RFAKhmer', '#Politics']",0
"['Burnley', ':', 'case', 'study', 'lost', 'Labour', 'town', '|', 'Mike', 'Makin-Waite', '(', '@processnorth', ')', '#interdisciplinarity', '@ConversationUK', ',', 'supported', '@_ISRF', '#UK', '#Labour', '#UKIP', '#Brexit', '#Politics', 'https://t.co/ydzxZfcpgT']",0
"['Israel', ',', 'US', 'air', 'force', 'hold', 'first-of-kind', 'aerial', 'drill', '…', '-', '#news', '#politics', '-', 'https://t.co/yOOwzIoPAL']",0
"['#BreakingNewsPolitics', '#Politics', '#DonaldTrump', '#PaulManafort', 'Trump', 'friend', 'Tom', 'Barrack', 'pleads', 'guilty', 'UAE', 'lobbying', 'case', 'heckled', ""'"", 'traitor', ""'"", '-', 'CNBC', 'https://t.co/H1hIOScLLm']",0
"['Decriminalising', 'politics', ':', 'SC', 'fines', 'Cong', ',', 'BJP', ',', '6', 'parties', 'contempt', 'https://t.co/p8bBnpJwV4', '#politics', '#politicsnews', '#SupremeCourt', '#supremecourtofindia', '#bjp', '#BhartiyaJantaParty', '#Congress', '#INC', '#politicalparty', '#fine', '#TrueScoopNews']",0
"['divided', '#caste', ',', 'sectarianism', ',', '#racism', ',', '#liberalism', ',', 'animals', 'care', 'groups', ',', 'etc', '.', 'total', 'anarchy', 'created', 'protect', 'foreign', 'powers', ""'"", 'agenda', 'corruption', 'ruling', 'elite', '..', '#TiP', '#politics', '#Pakistan']",0
"['Via', '@RawStory', ':', 'Capitol', 'riot', 'committee', 'waste', 'time', 'asking', 'Trump', 'officials', 'testimony', '-', '-', 'go', 'right', 'subpoenas', 'https://t.co/b1t03qbKO3', '|', '#politics', '#trump', '#corruption']",0
"['protester', 'dressed', 'money', 'heist', 'character', 'raised', 'clenched', 'fist', 'protest', 'rally', 'ahead', 'final', 'state', 'nation', 'address', 'president', 'rodrigo', 'duterte', 'july', '26', ',', '2021', '#politics', '#moneyheist', '#news', '#coverage', '#photojournalism', '#reportage', 'https://t.co/sdqmZqBiLI']",0
"['President', 'Trump', 'stumps', 'House', 'candidate', 'Susan', 'Wright', 'ahead', 'runoff', 'election', 'https://t.co/Ir50KiZMxh', '-', '@politic_talks', '#politics', '#politic']",0
"['U', '.', 'guilty', 'association', '.', 'U', '.', 'military', 'base', 'Hasaka', 'done', 'nothing', 'water', 'situation', 'residents', '.', 'U', '.', 'military', 'made', 'effort', 'stop', '#Turkey', '’', 'terrorists', 'turning', 'water', 'Hasaka', '.\n.', '#World', ',', '#Politics', ',', '#News', ',', '#Syria']",0
"['Earthquake', 'recorded', 'Alaska', ';', 'tsunami', 'watch', 'issued', 'Hawaii', 'https://t.co/jbCbgHKwR3', '-', '@politic_talks', '#Politics', '#Political']",0
"['European', 'Commission', 'disburses', '€', '2.2', 'billion', 'pre-financing', 'Portugal', 'https://t.co/4BuCNwYcMC', '#Politics', 'https://t.co/eQQT88jDQQ', '#European', '#Commission', '#disburses', '#', '€', '2.2', '#billion', '#in', '#pre-financing', '#to', '#Portugal', '#', '743']",0
"['Lingayat', 'MLA', ""BJP's"", 'next', 'CM', 'Karnataka', ',', 'Basavaraj', 'Bommai', 'top', 'contender', ':', 'Sources', '#Karnataka', '#Politics', '(', '@nagarjund', ')', 'https://t.co/vYKPwLrkLP']",0
"['Disney', 'announces', 'indoor', 'mask', 'mandate', 'nearly', 'theme', 'park', 'visitors', 'https://t.co/hBB7YeVfxC', '#leftwing', '#world', '#trump', '#politics', '#news', '#maga', '#liberal', '#leftist', '#feminism', '#antifa', '#political', '#donaldtrump', '#democrats', 'https://t.co/1iJKp2R3pq']",0
"['State', 'Finance', 'Minister', 'Suresh', 'Kumar', 'Khanna', 'presented', 'Uttar', ""Pradesh's"", 'supplementary', 'budget', 'presence', 'Chief', 'Minister', 'Yogi', 'Adityanath', '.', 'Khanna', 'said', 'supplementary', 'budget', 'small', 'passed', 'without', 'discussion', '.\n.', '#UP', '#Government', '#Politics', '#Politicalnews', '#Bjp', 'https://t.co/B4wEU8xTfs']",0
"['BlackRock', 'divests', 'America', '…', '-', '#news', '#politics', '-', 'https://t.co/oVgXubatYF']",0
"['DNC', 'Said', 'Warn', 'Campaign', 'Staffers', 'Possible', '‘', 'Sting', '’', 'Dating', 'Apps', '.', '(', 'Forbes', ')', '#Mobile', '#Technology', '#Politics', 'https://t.co/XhuQjFM9d7', 'https://t.co/th2atkds8a']",0
"['’', 'sure', '#Taliban', 'wait', 'UK', 'parliament', '/', 'government', 'debate', 'Wednesday', '!', 'situation', 'like', 'demands', 'futile', 'speechfest', '!', '#Afghanistan', '#politics', '#democracy', '#ethics', '#humanity', '#DemoPart', '#DelibDem', 'https://t.co/6fD1BJPEeV']",0
